"CustomerID","CustomerEmail","CustomerPassword","CustomerFirstName","CustomerLastName","CustomerCity","CustomerState","CustomerZip","CustomerEmailVerified","CustomerRegistrationDate","CustomerPhone","CustomerDOB","CustomerCountry","CustomerAddress","CustomerAddress2","CustomerCurrentPoints","CustomerIP","Latitude","Longitude"
"356","Trist.MCCRAY1793@hushmail.com","x","Tristen","Mccray","Shreveport","Louisiana","71161","0","2015-11-10T07:09:22","(217) 786-5084","1909-06-20","United States","Oakley","a","1391","144.99.51.65","32.54","-93.88"
"357","Diy.RO4844@mail2web.com","x","Diya","Rose","Indianapolis","Indiana","46503","0","2015-08-07T01:22:22","(684) 362-9589","1908-01-10","United States","Lloyd","a","3131","48.52.27.19","39.74","-86.14"
"358","Meado.POWER4822@yahoo.com","x","Meadow","Powers","Evansville","Indiana","47716","1","2015-12-12T03:40:41","(331) 222-4207","1975-07-18","United States","Avenue E","a","8548","12.219.39.127","38.06","-87.51"
"359","Hana.BUCHAN8281@yahoo.com","x","Hana","Buchanan","Fresno","California","93075","1","2016-03-22T08:13:05","(740) 652-9700","1963-11-26","United States","Givins","a","222","16.156.137.36","36.75","-119.89"
"360","Lilyanna.BREN5739@live.com","x","Lilyanna","Brennan","Dayton","Ohio","45337","1","2016-05-25T05:09:01","(442) 814-1837","1989-08-19","United States","Stevenson Ib Dan Ryan Ib","a","6111","218.166.165.54","39.71","-84.24"
"361","Daniel.MYE2131@gmail.com","x","Danielle","Myers","Worcester","Massachusetts","01616","0","2016-04-05T04:41:27","(206) 528-6005","1978-05-20","United States","Forest","a","2424","34.201.144.142","42.35","-71.84"
"362","Land.CHAPM4073@gmail.com","x","Landyn","Chapman","North Las Vegas","Nevada","89265 ","0","2016-02-21T04:06:35","(954) 237-3116","1930-11-12","United States","68th","a","1124","83.85.27.188","36.13","-115.17"
"363","Aleja.SANT6313@mail2web.com","x","Alejandra","Santos","San Diego","California","92013","0","2015-10-26T05:03:50","(623) 702-2052","1916-01-15","United States","Palatine","a","5733","86.77.183.26","32.73","-117.21"
"364","Tony.NGUYEN7597@yahoo.com","x","Tony","Nguyen","Irving","Texas","75031","0","2015-01-05T02:09:26","(435) 219-1531","1925-11-17","United States","Kearsarge","a","6860","84.167.97.252","32.9","-96.9"
"365","Jane.SIMS2615@hushmail.com","x","Janet","Sims","Murfreesboro","Tennessee","37166","1","2016-08-31T01:18:45","(224) 293-0686","1966-11-29","United States","Bonfield","a","1956","150.10.41.231","35.85","-86.4"
"366","Elean.BA4947@live.com","x","Eleanor","Ball","Glendale","Arizona","85058","1","2015-05-06T10:49:01","(878) 844-5497","1994-12-10","United States","St Lawrence","a","2122","34.244.65.144","33.59","-112.26"
"367","Talon.STO9037@gmail.com","x","Talon","Stokes","Surprise","Arizona","85322","0","2016-04-18T01:35:33","(404) 194-1688","1947-09-14","United States","Cornelia","a","2522","139.18.36.131","33.63","-112.43"
"368","Vio.MOLINA5176@live.com","x","Violet","Molina","Syracuse","New York","13276","1","2016-06-05T04:11:59","(605) 627-8551","1952-02-12","United States","99th","a","1921","182.13.248.188","43.2","-76.05"
"369","Eric.VE2704@hushmail.com","x","Erica","Vega","Raleigh","North Carolina","27541 ","1","2015-04-23T12:53:51","(848) 897-3467","1912-04-04","United States","Chicago Beach","a","1184","144.39.6.62","35.82","-78.63"
"370","Ell.HUGH9961@live.com","x","Elle","Hughes","Orlando","Florida","32868","0","2015-12-16T09:41:15","(940) 403-7119","1964-09-20","United States","Hartwell","a","189","147.56.88.77","28.57","-81.37"
"371","Lawre.LLO7901@live.com","x","Lawrence","Lloyd","Santa Ana","California","92689","1","2015-08-24T10:11:52","(601) 600-9355","1931-11-25","United States","Avenue N","a","7537","151.255.252.142","33.83","-117.97"
"372","Ree.RYA2573@live.com","x","Reese","Ryan","Knoxville","Tennessee","37237","1","2015-09-16T08:06:54","(603) 257-9172","1929-09-22","United States","Burton","a","7693","24.234.42.175","35.94","-83.81"
"373","Kamren.PO7875@yahoo.com","x","Kamren","Pope","Eugene","Oregon","97447","0","2016-03-03T12:09:44","(909) 945-6819","1955-10-20","United States","Waukesha","a","5743","124.248.7.81","43.79","-120.45"
"374","Ryl.MONTOY1649@hushmail.com","x","Rylan","Montoya","Norman","Oklahoma","73049","0","2016-03-18T06:53:09","(434) 568-5612","1944-02-01","United States","Edens Caldwell","a","813","81.177.3.164","35.19","-97.32"
"375","Bri.REYE5610@mail2web.com","x","Briella","Reyes","Columbia","South Carolina","29078","0","2016-08-01T07:10:22","(970) 967-3812","1938-12-02","United States","89th","a","5403","53.184.88.232","34.06","-81.07"
"376","Eme.SHIEL7874@gmail.com","x","Emerson","Shields","Overland Park","Kansas","66205","0","2015-01-01T09:55:20","(907) 759-7033","1906-11-29","United States","Dayton","a","9349","121.100.242.81","38.86","-94.68"
"377","Ashtyn.GREGO5370@live.com","x","Ashtyn","Gregory","Boise City","Idaho","83130","0","2015-01-02T05:59:29","(413) 288-8743","1968-10-07","United States","Stevens","a","3968","89.51.44.254","43.74","-116.36"
"378","Charli.PAR6927@gmail.com","x","Charli","Parrish","Warren","Michigan","48019","1","2016-05-15T08:50:13","(562) 905-1705","1992-08-21","United States","Panama","a","4024","219.34.171.180","42.54","-83.14"
"379","Maxt.JORDAN1720@yahoo.com","x","Maxton","Jordan","San Bernardino","California","92361","0","2015-07-13T08:15:30","(412) 158-0373","1977-04-29","United States","Mann","a","2620","212.59.40.246","34.12","-117.3"
"380","Maris.DICK8892@mail2web.com","x","Marisol","Dickerson","Chesapeake","Virginia","23395","1","2015-10-26T02:26:34","(585) 808-0438","1989-11-23","United States","Chicora","a","6839","146.107.179.116","36.87","-76.25"
"381","Zi.GARCIA7648@yahoo.com","x","Zion","Garcia","Seattle","Washington","98657","1","2016-08-19T09:19:29","(949) 119-3338","1941-12-01","United States","Ridgeway","a","22","212.25.234.223","47.71","-122.33"
"382","Corin.MCDOWELL3389@mail2web.com","x","Corinne","Mcdowell","Buffalo","New York","14214","0","2015-12-13T10:55:10","(360) 696-5037","1915-08-13","United States","Waveland","a","9953","80.111.227.109","42.89","-78.92"
"383","Ha.PATTE9245@gmail.com","x","Harry","Patterson","Portland","Oregon","97381","1","2015-10-02T03:29:36","(470) 662-8481","1946-02-05","United States","Lakeside","a","867","101.18.255.69","45.52","-122.64"
"384","Madis.MCG7698@hushmail.com","x","Madisyn","Mcgowan","Rochester","New York","14609","0","2015-05-28T02:35:59","(952) 579-0212","1978-07-28","United States","La Salle","a","1248","13.31.67.195","43.28","-77.65"
"385","Konn.FREN3679@hushmail.com","x","Konnor","French","Houston","Texas","70345","0","2015-06-19T07:26:57","(423) 435-8957","1968-03-15","United States","Highland","a","8623","122.218.223.127","29.76","-95.28"
"386","Pai.AVERY1446@mail2web.com","x","Paige","Avery","Phoenix","Arizona","85041","1","2015-11-08T05:54:48","(262) 878-3417","1901-08-07","United States","Major","a","7240","88.211.26.0","33.41","-119.38"
"387","Sk.DIL1791@hushmail.com","x","Sky","Dillard","Arlington","Texas","76295","1","2015-03-18T10:51:28","(262) 460-0092","1990-02-08","United States","Stony Island Ext","a","4403","219.116.208.132","32.79","-97.14"
"388","Neve.BROW9014@gmail.com","x","Neveah","Browning","Albuquerque","New Mexico","87452","1","2015-05-22T08:09:53","(409) 891-3197","1987-01-22","United States","Hortense","a","6507","12.88.115.246","35.21","-106.7"
"389","Elea.TYSON8760@hushmail.com","x","Eleanor","Tyson","Riverside","California","92518 ","1","2015-08-10T04:45:32","(201) 834-9615","1987-09-27","United States","Lsd Fullerton Av","a","6367","119.231.193.253","33.98","-117.38"
"390","Michaela.TAY8837@mail2web.com","x","Michaela","Taylor","New Haven","Connecticut","06506","0","2015-12-17T12:46:00","(406) 159-2299","1978-01-01","United States","Hiawatha","a","9294","156.79.164.122","41.21","-72.95"
"391","Cristin.KELLE2276@yahoo.com","x","Cristina","Keller","Cincinnati","Ohio","45205","1","2015-07-18T06:05:33","(856) 876-1351","1928-11-24","United States","Cedar","a","6569","117.224.181.121","39.12","-84.61"
"392","Rivk.HARM3154@hushmail.com","x","Rivka","Harmon","Lincoln","Nebraska","68024 ","1","2015-10-03T09:53:47","(435) 360-4560","1965-01-23","United States","Kennedy Ontario St Nb","a","1454","116.92.81.125","40.87","-96.6"
"393","Ab.COFFEY4600@live.com","x","Abram","Coffey","Winston-salem","North Carolina","27157","1","2015-02-10T10:37:29","(754) 428-6669","1977-07-17","United States","Pierce","a","4666","3.75.159.141","36.1","-80.26"
"394","Ell.LEAC1665@mail2web.com","x","Ellie","Leach","San Antonio","Texas","78151 ","1","2015-08-03T09:08:32","(248) 279-7736","1919-03-15","United States","59th","a","3404","145.121.198.41","29.47","-98.47"
"395","Edw.MCDONAL8751@mail2web.com","x","Edwin","Mcdonald","Huntsville","Alabama","35851","1","2015-04-15T07:36:21","(801) 601-4898","1937-03-22","United States","Somerset","a","400","222.3.193.186","34.74","-86.67"
"396","Valen.SCHW3092@yahoo.com","x","Valentino","Schwartz","Fort Worth","Texas","76312","0","2016-05-29T08:09:10","(847) 208-6809","1962-06-04","United States","Dan Ryan 43rd St","a","7243","47.41.66.69","32.85","-97.39"
"397","Kennedy.HENDR4470@yahoo.com","x","Kennedy","Hendricks","Lexington","Kentucky","405310","0","2016-06-10T03:32:02","(913) 274-2129","1903-05-06","United States","Logan","a","9274","139.187.32.166","38.01","-84.56"
"398","Aro.PIER9216@mail2web.com","x","Aron","Pierce","Jackson","Mississippi","49296","1","2015-03-28T03:36:38","(301) 226-6409","1986-06-26","United States","Arch","a","7706","144.242.66.131","42.3","-84.54"
"399","Aver.SANTO1111@hushmail.com","x","Averi","Santos","Sterling Heights","Michigan","48319","1","2016-04-15T06:09:35","(618) 694-5608","1965-09-16","United States","Potawatomie","a","8326","61.179.116.148","42.56","-83.12"
"400","Karter.BEL8371@yahoo.com","x","Karter","Bell","Corpus Christi","Texas","78955","1","2015-10-16T10:30:34","(769) 400-1018","1967-07-16","United States","107th","a","5114","63.54.34.148","10.41","-97.36"
"401","Blaze.O3557@live.com","x","Blaze","Orr","Irving","Texas","75003","1","2016-05-24T04:46:56","(704) 493-6801","1902-10-18","United States","Potomac","a","1422","223.237.31.69","32.9","-97.02"
"402","Dar.RO7981@gmail.com","x","Darien","Ross","Elizabeth","New Jersey","07227","1","2015-06-27T01:21:18","(225) 121-3864","1908-01-11","United States","Kerfoot","a","990","222.61.61.67","40.69","-74.38"
"403","Neil.REILL6312@hushmail.com","x","Neil","Reilly","Albuquerque","New Mexico","87664","1","2015-07-21T07:39:53","(530) 296-3380","1993-11-04","United States","Dan Ryan Wentworth Av","a","5983","151.242.231.58","35.27","-106.7"
"404","Cruz.OLSO3861@yahoo.com","x","Cruz","Olson","Dayton","Ohio","45316","0","2015-04-21T06:07:51","(847) 316-2274","1921-03-01","United States","136th","a","9500","222.255.65.86","39.78","-84.22"
"405","Natha.ROBIN6232@gmail.com","x","Nathan","Robinson","Murfreesboro","Tennessee","37103","0","2016-02-12T11:22:39","(253) 700-0862","1933-08-03","United States","Park","a","5553","70.123.239.248","35.79","-86.39"
"406","Abr.CLA3866@yahoo.com","x","Abram","Clay","Columbus","Ohio","43239","0","2015-02-27T12:14:38","(508) 833-5880","1910-04-20","United States","Hill","a","376","214.69.153.90","39.99","-82.94"
"407","Jonatho.ROMER2454@live.com","x","Jonathon","Romero","Santa Ana","California","92600","0","2016-07-28T12:38:07","(847) 118-1468","1921-01-07","United States","Winnebago","a","5126","156.173.82.114","33.71","-117.84"
"408","Mes.GI6169@gmail.com","x","Messiah","Giles","Savannah","Georgia","31319","1","2016-04-26T06:58:55","(754) 835-0759","1977-03-26","United States","Lsd Nb Stevenson Ob","a","1504","196.241.5.206","32.01","-81.03"
"409","Rhe.ALVARAD5285@mail2web.com","x","Rhett","Alvarado","Topeka","Kansas","66660","1","2015-07-06T04:54:26","(574) 568-0071","1973-10-21","United States","Fifth","a","8655","26.24.189.27","39.08","-95.63"
"410","Kay.BRI8526@yahoo.com","x","Kayden","Bright","Riverside","California","92584 ","0","2016-07-07T07:20:13","(810) 562-3493","1960-01-20","United States","Mccook","a","1823","137.100.110.143","33.96","-117.41"
"411","Farra.JENSEN3362@live.com","x","Farrah","Jensen","Santa Ana","California","92634","1","2015-08-31T06:38:48","(601) 364-0743","1935-09-26","United States","Elm","a","637","132.129.78.150","33.74","-117.88"
"412","Maximili.MELENDEZ7793@hushmail.com","x","Maximiliano","Melendez","Portland","Oregon","97345","1","2015-02-16T02:41:47","(510) 299-9095","1981-05-17","United States","Lsd Fort Dearborn","a","7709","92.177.149.72","45.58","-122.62"
"413","Evangeli.THORN8130@mail2web.com","x","Evangeline","Thornton","Yonkers","New York","10757","0","2015-07-23T12:39:09","(209) 725-9442","1989-12-04","United States","Cottage Grove","a","6206","119.50.52.241","41.02","-73.93"
"414","Huds.LARSEN8146@gmail.com","x","Hudson","Larsen","Toledo","Ohio","43992","0","2016-07-14T02:24:28","(309) 235-3109","1957-03-05","United States","127th","a","8503","211.89.255.96","41.65","-83.52"
"415","Kat.HARD6351@mail2web.com","x","Katelyn","Hardin","Gilbert","Arizona","85235","1","2016-01-29T04:36:34","(812) 533-9136","1939-07-16","United States","21st","a","6641","145.151.137.159","33.34","-111.85"
"416","Tianna.PETE5887@gmail.com","x","Tianna","Petersen","Gilbert","Arizona","85288","0","2016-01-02T07:55:56","(951) 390-3629","1973-03-09","United States","Englewood","a","9353","161.40.186.14","33.42","-111.84"
"417","Savanna.HUFFMA4076@hushmail.com","x","Savannah","Huffman","Peoria","Illinois","61544","0","2016-04-20T10:30:20","(734) 230-4989","1939-11-20","United States","Kimball","a","9705","182.218.210.183","40.53","-89.44"
"418","Fab.GUTHRI7077@mail2web.com","x","Fabian","Guthrie","Coral Springs","Florida","33046","0","2015-11-30T04:09:05","(617) 678-3874","1978-05-02","United States","Hale","a","2024","9.122.125.161","26.24","-80.33"
"419","Demi.WIL7882@gmail.com","x","Demi","Wilkins","Rockford","Illinois","61146","1","2015-07-05T04:33:08","(937) 560-0239","1954-04-26","United States","Beach","a","6721","3.196.241.181","42.26","-89.07"
"420","Taraj.FRANK8440@gmail.com","x","Taraji","Franklin","Arlington","Texas","76172","1","2016-03-02T07:17:17","(302) 667-6911","1951-06-15","United States","Dan Ryan 71st St","a","6852","131.60.50.29","32.79","-97.19"
"421","Al.BOWMAN5955@gmail.com","x","Ali","Bowman","Baltimore","Maryland","21231","1","2015-07-03T03:23:10","(509) 832-4902","1969-07-20","United States","Eisenhower Paulina St","a","818","139.93.50.92","39.39","-76.64"
"422","Esthe.BEN3138@hushmail.com","x","Esther","Benton","Fontana","California","92399","1","2016-01-29T02:43:40","(323) 592-2491","1902-01-17","United States","Miami","a","1497","190.14.226.58","34.07","-117.46"
"423","Ali.FOREMAN3648@live.com","x","Ali","Foreman","Los Angeles","California","90485","0","2016-07-28T07:22:13","(917) 757-3333","1932-07-31","United States","Armour","a","3235","195.124.149.249","34.08","-118.17"
"424","Kel.ROBE8677@hushmail.com","x","Kelsie","Robertson","Augusta","Georgia","30910","1","2015-09-25T08:17:13","(501) 401-2182","1911-07-11","United States","Stevenson Dan Ryan","a","4667","200.25.21.37","33.45","-82.17"
"425","La.PORTER8297@mail2web.com","x","Lara","Porter","Yonkers","New York","10749","1","2015-06-17T01:26:59","(385) 551-4767","1924-07-13","United States","Glenwood","a","7120","145.200.106.197","41.01","-73.89"
"426","Aurora.ROBBINS4557@yahoo.com","x","Aurora","Robbins","Phoenix","Arizona","85572","0","2016-01-08T01:49:44","(714) 929-0653","1960-11-07","United States","Parker","a","5465","42.15.53.254","33.48","-115.95"
"427","Ca.BRADY6733@gmail.com","x","Carla","Brady","Bellevue","Washington","98070","1","2015-04-04T11:05:48","(424) 672-1873","1952-09-21","United States","Wicker Park","a","730","219.238.50.240","47.59","-122.19"
"428","Ka.BIR1340@mail2web.com","x","Karly","Bird","Peoria","Arizona","85354","0","2016-05-19T03:31:45","(805) 107-5120","1902-06-08","United States","Sanitary Ship Canal","a","1536","130.116.139.228","40.73","-89.46"
"429","Niko.HAMPT5561@yahoo.com","x","Niko","Hampton","Fort Collins","Colorado","80599","1","2015-06-02T03:50:20","(314) 434-9894","1938-10-20","United States","Pearson","a","4438","211.242.173.115","40.57","-105.08"
"430","Marina.SER6498@hushmail.com","x","Marina","Serrano","Miami","Florida","33610","0","2016-08-09T07:29:52","(947) 274-1935","1949-07-23","United States","Narragansett","a","1674","136.66.105.149","25.74","-80.21"
"431","Sincer.CH2212@live.com","x","Sincere","Chan","Salt Lake City","Utah","84029","1","2016-08-27T06:16:19","(818) 820-1352","1927-02-14","United States","Melrose","a","8471","190.140.8.155","40.79","-111.89"
"432","Ahmed.ST6996@hushmail.com","x","Ahmed","Stark","Oklahoma City","Oklahoma","73082","0","2015-02-12T07:35:01","(980) 330-0129","1957-08-28","United States","Bishop Ford Expy","a","1047","31.132.248.58","35.54","-97.57"
"433","Farrah.MICHAE8130@live.com","x","Farrah","Michael","Los Angeles","California","90967","1","2015-04-12T01:42:00","(208) 109-4768","1905-06-19","United States","Kennedy Foster Av","a","795","136.72.254.12","34.01","-118.13"
"434","Kno.SOT9711@hushmail.com","x","Knox","Soto","Alexandria","Virginia","22259","0","2016-03-20T04:40:00","(469) 490-3367","1947-09-09","United States","Lester","a","9708","47.192.141.218","38.83","-77.18"
"435","Amari.HAH7621@mail2web.com","x","Amari","Hahn","Coral Springs","Florida","33068","1","2015-01-30T02:54:57","(947) 422-7152","1919-01-02","United States","Lytle","a","7052","218.203.216.26","26.29","-80.37"
"436","Kiley.MCCART7295@yahoo.com","x","Kiley","Mccarthy","Little Rock","Arkansas","72176 ","1","2016-04-03T06:07:39","(814) 202-1542","1915-06-26","United States","Schraeder","a","7565","180.202.248.96","34.77","-92.31"
"437","Ta.KAUF1440@live.com","x","Talon","Kaufman","Oklahoma City","Oklahoma","73735","1","2015-04-03T08:53:42","(831) 826-7529","1991-11-29","United States","Coles","a","6963","31.81.139.63","35.46","-97.55"
"438","Diam.PR3154@hushmail.com","x","Diamond","Price","Portland","Oregon","97894","0","2015-07-22T11:56:31","(340) 349-8371","1980-09-13","United States","Vine","a","1457","34.24.9.41","45.53","-122.62"
